IPC298_NCIH1568,15
SHP77_NCIH650,15
RL_SW48,15
NCIH2172_MELJUSO,15
NCIH661_NCIH446,15
QGP1_CCK81,15
NCIH446_KYSE150,15
NCIH446_NCIH1568,15
EBC1_NCIH1155,15
EBC1_NCIH2110,15
EBC1_TE4,15
CAMA1_SW48,15
CCK81_TCCSUP,15
SUIT2_NCIH2110,15
COLO679_NCIH1155,15
MELJUSO_NCIH2110,15
HSC4_NCIH650,15
KYSE180_KYSE150,15
NCIH1155_HCC44,15
NCIH1155_BT20,15
COLO678_SW48,15
TE1_CL34,15
TE11_NCIH2110,15
KYSE150_NCIH2110,15
ABC1_SW48,15
J82_NCIH650,15
NCIH1568_TE4,15
SW48_KU1919,15
UACC62_SNGM,14
UACC62_NCIH2172,14
UACC62_SW48,14
KMS12BM_CCK81,14
NCIH2122_HCT15,14
A2780_NUGC3,14
A2780_NCIH2110,14
EFM19_NCIH23,14
EFM19_CCK81,14
OPM2_NCIH650,14
MCF7_SNUC5,14
MCF7_NCIH2110,14
LCLC103H_SNGM,14
LCLC103H_NCIH2110,14
LCLC103H_CL34,14
NCIH1048_NCIH358,14
NCIH1048_CORL23,14
NCIH1048_NCIH661,14
NCIH1048_NCIH446,14
NCIH1048_NCIH1568,14
NCIH1048_CAL51,14
NCIH358_NCIH441,14
NCIH358_HCC15,14
NCIH358_KYSE150,14
SKMEL30_SNGM,14
SKMEL30_IPC298,14
IALM_CCK81,14
MFE296_NCIH1793,14
MFE296_NCIH2110,14
NCIH716_NCIH23,14
NCIH716_SNU1,14
SNUC1_SNUC5,14
NCIH23_SKMEL2,14
NCIH23_IGR1,14
NCIH23_KYSE180,14
NCIH441_NCIH1435,14
NCIH441_IPC298,14
SKMEL2_NUGC3,14
SKMEL2_NCIH2009,14
SKMEL2_CAL51,14
LXF289_SW48,14
LXF289_NCIH2110,14
HDQP1_SNGM,14
HDQP1_SW48,14
MDST8_IPC298,14
MDST8_NCIH1155,14
IGR1_HCC15,14
KARPAS422_SNUC5,14
KARPAS422_CAL51,14
HGC27_RCHACV,14
HGC27_HCC15,14
AGS_RCHACV,14
AGS_SJSA1,14
AGS_KYSE510,14
AGS_CL34,14
NUGC3_NCIH1793,14
NUGC3_SJSA1,14
NUGC3_KYSE150,14
HCC1954_SW48,14
SNU1_NCIH1435,14
SNU1_CORL88,14
SNU1_TE1,14
NCIH1435_IPC298,14
NCIH1435_NCIH661,14
NCIH1435_KYSE180,14
KMRC20_SW48,14
NCIH2030_NCIH650,14
NCIH1437_CCK81,14
NCIH1437_NCIH650,14
MOLM13_CCK81,14
NCIH647_HCT15,14
NCIH2291_SNUC5,14
RKO_C32,14
RKO_KMRC1,14
RKO_SUIT2,14
RKO_SW1417,14
RKO_TE11,14
SNUC5_CMK,14
SNUC5_A101D,14
SNUC5_LN229,14
SNUC5_SKMEL28,14
SNUC5_TCCSUP,14
SNUC5_SUDHL4,14
SNUC5_SBC5,14
SNUC5_KU1919,14
SNUC5_RVH421,14
KMS11_NCIH1155,14
NALM6_NCIH446,14
NALM6_KYSE510,14
NALM6_SKMEL5,14
C32_CCK81,14
CORL88_KYSE150,14
CORL88_NCIH2110,14
CMK_CCK81,14
CMK_NCIH1155,14
SNGM_SUDHL6,14
SNGM_QGP1,14
SNGM_IGR37,14
SNGM_TE11,14
SNGM_TCCSUP,14
SNGM_SUDHL4,14
SNGM_NCIH460,14
NCIH1793_CAL51,14
NCIH2052_CCK81,14
HCC15_IPC298,14
HCC15_NCIH196,14
HCC15_KYSE150,14
HCC15_CAL51,14
HCC15_TE4,14
CAL851_HCT15,14
